43,68,332,68,332,83,43,83,UNIHAKKA INTERNATIONAL SDN BHD
133,85,241,85,241,100,133,100,24 MAR 2018 18:23
156,104,221,104,221,120,156,120,(867388-U)
64,120,312,120,312,137,64,137,12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN
92,140,282,140,282,156,92,156,TAMPOL,81200 JOHOR BAHRU,JOHOR
146,158,227,158,227,173,146,173,TAX INVOICE
28,173,208,173,208,188,28,188,INVOICE # : OR18032402170368
29,201,53,201,53,213,29,213,ITEM
131,201,153,201,153,215,131,215,QTY
316,199,346,199,346,213,316,213,TOTAL
29,219,233,219,233,235,29,235,SR I00100000027- 2 MEAT + 2 VEGE
27,240,62,240,62,253,27,253,$8.70
129,241,138,241,138,253,129,253,1
314,240,344,240,344,254,314,254,$8.70
28,266,221,266,221,282,28,282,SR I00100000064-ADD VEGETABLE
28,287,59,287,59,301,28,301,$0.50
130,288,135,288,135,301,130,301,1
312,287,343,287,343,302,312,302,$0.50
231,320,344,320,344,334,231,334,TOTAL AMOUNT: $9.20
245,338,346,338,346,354,245,354,GST @6%: $0.52
251,356,344,356,344,371,251,371,NETT TOTAL: $9.20
28,378,112,378,112,394,28,394,PAYMENT MODE
297,381,344,381,344,396,297,396,AMOUNT
27,399,65,399,65,412,27,412,CASH
310,402,342,402,342,414,310,414,$9.20
27,419,73,419,73,435,27,435,CHANGE
312,419,343,419,343,433,312,433,$0.00
27,464,99,464,99,476,27,476,GST SUMMANY
189,465,238,465,238,477,189,477,AMOUNT($)
311,464,345,464,345,478,311,478,TAX($)
26,483,103,483,103,496,26,496,SR = GST @6%
219,484,240,484,240,495,219,495,8.68
322,485,342,485,342,496,322,496,0.52
107,510,258,510,258,524,107,524,GST REG #000656195584
81,528,285,528,285,543,81,543,BAR WANG RICE@PERMAS JAYA
113,546,251,546,251,563,113,563,(PRICE INCLUSIVE OF GST)
108,562,259,562,259,580,108,580,THANK YOU & COME AGAIN!
89,581,275,581,275,595,89,595,LIKE AND FOLLOW US ON FACEBOOK!
99,601,265,601,265,616,99,616,FACEBOOK.COM/BARWANGRICE
