520,161,946,161,946,220,520,220,TAX INVOICE
476,244,1005,244,1005,308,476,308,DOMINO'S PIZZA
241,354,1245,354,1245,422,241,422,GST REF NO : 001694261248
206,453,1258,453,1258,519,206,519,DOMINO'S PIZZA PERMAS JAYA
182,545,1298,545,1298,620,182,620,NO.12, JALAN PERMAS JAYA 10,
30,644,1465,644,1465,723,30,723,BANDAR BARU PERMAS JAYA, 81750 MASAI
639,749,850,749,850,806,639,806,JOHOR
-5,998,529,998,529,1064,-5,1064,CARRY OUT NOW
894,989,1382,989,1382,1061,894,1061,PAY BY: CASH
-1,1242,199,1242,199,1312,-1,1312,ORDER
428,1235,639,1235,639,1303,428,1303,: 7163
894,1233,986,1233,986,1305,894,1305,BY
1105,1231,1312,1231,1312,1295,1105,1295,: 5533
-5,1334,801,1334,801,1404,-5,1404,ORDER TIME : 17:57:32
887,1334,1063,1334,1063,1398,887,1398,DATE
-9,1485,490,1485,490,1553,-9,1553,NAME: MS LEE
6,1584,852,1584,852,1656,6,1656,PICKUP TIME: 18:12:32
-5,1762,122,1762,122,1830,-5,1830,QTY
156,1758,327,1758,327,1820,156,1820,MENU
448,1758,626,1758,626,1817,448,1817,DESO
701,1753,947,1753,947,1821,701,1821,COUPON
1032,1747,1209,1747,1209,1807,1032,1807,DISC
1311,1742,1526,1742,1526,1812,1311,1812,PRICE
24,1898,70,1898,70,1962,24,1962,1
160,1896,327,1896,327,1958,160,1958,6"HT
417,1896,558,1896,558,1964,417,1964,(KB)
698,1892,1014,1892,1014,1954,698,1954,P50C-PSI
1302,1890,1500,1890,1500,1949,1302,1949,15.60
1081,2068,1250,2068,1250,2125,1081,2125,8.40
1296,2065,1496,2065,1496,2127,1296,2127,15.60
-2,2191,442,2191,442,2261,-2,2261,TOTAL ITEMS
852,2197,887,2197,887,2248,852,2248,:
-5,2314,362,2314,362,2378,-5,2378,SUB-TOTAL
854,2316,887,2316,887,2369,854,2369,:
1138,2303,1349,2303,1349,2362,1138,2362,15.60
-9,2434,602,2434,602,2502,-9,2502,COUPON DISCOUNT
859,2437,888,2437,888,2481,859,2481,:
1175,2419,1346,2419,1346,2483,1175,2483,8.40
-7,2546,439,2546,439,2612,-7,2612,GRAND TOTAL
850,2549,883,2549,883,2593,850,2593,:
1179,2536,1348,2536,1348,2598,1179,2598,7.20
-5,2670,283,2670,283,2742,-5,2742,PAYMENT
854,2672,889,2672,889,2723,854,2723,:
1142,2654,1342,2654,1342,2718,1142,2718,10.00
-5,2779,401,2779,401,2854,-5,2854,CHANGE DUE
861,2788,887,2788,887,2834,861,2834,:
1138,2773,1347,2773,1347,2832,1138,2832,02.80
-5,2896,647,2896,647,2964,-5,2964,*6% GST INCLUDED
852,2905,887,2905,887,2949,852,2949,:
1173,2894,1344,2894,1344,2951,1173,2951,0.41
143,3078,1336,3078,1336,3157,143,3157,SUPPORT OUR SMILE CAMPAIGN : )
340,3210,1142,3210,1142,3278,340,3278,DID WE SMILE AT YOU?
459,3307,1028,3307,1028,3369,459,3369,LET US KNOW AT
224,3401,1257,3401,1257,3467,224,3467,WWW.DOMINOS.COM.MY/SMILE AND
39,3502,1478,3502,1478,3572,39,3572,RECEIVE A 30% OFF SIDE ITEM E-COUPON
298,3597,1186,3597,1186,3676,298,3676,UPON SURVEY SUBMISSION
184,3698,1307,3698,1307,3770,184,3770,SURVEY CODE: CBD271560716357
44,3844,1333,3844,1333,3919,44,3919,THANK YOU FOR VISITING DOMINO'S.
334,3935,1050,3935,1050,4005,334,4005,PLEASE COME AGAIN!
187,4045,1235,4045,1235,4119,187,4119,1 - 3 0 0 - 8 8 8 - 3 3 3
331,4139,1058,4139,1058,4211,331,4211,WWW.DOMINOS.COM.MY
5,4303,1369,4303,1369,4382,5,4382,WE ARE COMPLIANT TO THE PDPA 2010.
74,4387,1325,4387,1325,4466,74,4466,VISIT WWW.DOMINOS.COM.MY/TERMS
193,4482,1197,4482,1197,4552,193,4552,TO VIEW OUR PERSONAL DATA
329,4563,1045,4563,1045,4631,329,4631,PROTECTION POLICY.
525,4695,857,4695,857,4765,525,4765,OWNED BY
119,4781,1276,4781,1276,4849,119,4849,DOMMAL FOOD SERVICES SDN BHD
369,4873,1017,4873,1017,4935,369,4935,CO. NO. 419060-A
1432,4866,1483,4866,1483,4925,1432,4925,1
1107,1327,1467,1327,1467,1395,1107,1395,: 27/04/18
