112,524,1419,524,1419,650,112,650,WARAKUYA PERMAS CITY SDN BHD
460,711,1095,711,1095,805,460,805,REG NO: 1203194-W
354,807,1193,807,1193,895,354,895,JALAN PERMAS UTARA 1,
182,883,1349,883,1349,991,182,991,PERMAS JAYA 81750 MASAI JOHOR
483,1059,1085,1059,1085,1155,483,1155,TEL : 0111-558 0000
307,1214,1251,1214,1251,1322,307,1322,GST ID: 0016 6993 5104
53,1492,720,1492,720,1588,53,1588,TAX INVOICE NO
47,1655,296,1655,296,1737,47,1737,66346
1065,1474,1246,1474,1246,1606,1065,1606,47
56,1749,1027,1749,1027,1857,56,1857,DATE: 07/05/2018 5:42:46 PM
1079,1702,1518,1702,1518,1801,1079,1801,PAX NO: 1
62,1878,334,1878,334,1948,62,1948,CASHIER:
62,1959,547,1959,547,2053,62,2053,WAITER: ALICE
85,2076,608,2076,608,2164,85,2164,QTY CODE/DESC
1205,2035,1509,2035,1509,2114,1205,2114,TOTAL RM
79,2287,108,2287,108,2343,79,2343,1
82,2404,117,2404,117,2471,82,2471,1
240,2246,1000,2246,1000,2340,240,2340,BUTA SHOGA YAKI SET
240,2375,813,2375,813,2469,240,2469,ICED GREEN TEA
1302,2234,1501,2234,1501,2301,1302,2301,19.90
1354,2351,1500,2351,1500,2421,1354,2421,1.00
74,2503,650,2503,650,2599,74,2599,SERV CHARGE 10%
71,2614,439,2614,439,2705,71,2705,GST @ 6%
79,2720,602,2720,602,2805,79,2805,ROUNDING ADJ :
1357,2480,1518,2480,1518,2541,1357,2541,2.09
1366,2579,1518,2579,1518,2635,1366,2635,1.38
1378,2685,1524,2685,1524,2758,1378,2758,0.03
76,2863,608,2863,608,2936,76,2936,TOTAL AMOUNT :
1328,2822,1518,2822,1518,2880,1328,2880,24.40
82,3109,453,3109,453,3200,82,3200,TOTAL :
1103,3053,1539,3053,1539,3161,1103,3161,RM 24.40
88,3310,325,3310,325,3392,88,3392,TYPE 2
480,3296,679,3296,679,3375,480,3375,QTY: 2
106,3471,401,3471,401,3567,106,3567,CASH
1307,3424,1567,3424,1567,3523,1307,3523,30.40
880,3623,1590,3623,1590,3729,880,3729,CHANGE RM: 6.00-
123,3845,547,3845,547,3918,123,3918,GST SUMMARY
126,3936,322,3936,322,4012,126,4012,SR 6%
775,3819,1123,3819,1123,3898,775,3898,AMOUNT RM
927,3916,1123,3916,1123,3980,927,3980,22.99
1354,3804,1594,3804,1594,3877,1354,3877,TAX RM
1448,3895,1600,3895,1600,3965,1448,3965,1.38
319,4158,1410,4158,1410,4263,319,4263,THANK YOU ! PLEASE COME AGAIN !
392,1863,556,1863,556,1936,392,1936,C002
