-4,484,1460,484,1460,580,-4,580,THE TOAST F&B SDN BHD (965752-T)
89,593,1372,593,1372,670,89,670,LOT 2110&2111 JALAN PERMAS UTARA
335,675,1123,675,1123,743,335,743,BANDAR BARU PERMAS
253,748,1213,748,1213,828,253,828,81750,JOHOR BAHRU JOHOR
488,828,976,828,976,898,488,898,TEL: 07-3886880
321,910,1147,910,1147,982,321,982,GST ID NO. 002069884928
425,1005,1050,1005,1050,1097,425,1097,TAX INVOICE
29,1158,606,1158,606,1232,29,1232,PS8418065765
24,1259,449,1259,449,1333,24,1333,S/P: POS1
21,1364,282,1364,282,1429,21,1429,WALK IN
31,1475,319,1475,319,1569,31,1569,TABLE:
1027,1142,1445,1142,1445,1217,1027,1217,16/06/2018
821,1248,1183,1248,1183,1318,821,1318,LOC: PMS
572,1480,719,1480,719,1594,572,1594,24
26,1660,178,1660,178,1727,26,1727,ITEM
347,1652,465,1652,465,1726,347,1726,QTY
516,1644,750,1644,750,1712,516,1712,U.PRICE
843,1637,990,1637,990,1702,843,1702,DISC
1055,1635,1446,1635,1446,1698,1055,1698,AMOUNT RM
38,1748,161,1748,161,1823,38,1823,230
475,1724,1217,1724,1217,1796,475,1796,MONGOLIA CHICKEN
441,1842,480,1842,480,1905,441,1905,1
632,1835,782,1835,782,1893,632,1893,9.40
855,1825,1002,1825,1002,1890,855,1890,0.00
1224,1821,1446,1821,1446,1886,1224,1886,9.40 S
33,1946,156,1946,156,2018,33,2018,101
473,1927,985,1927,985,1992,473,1992,BUTTER KAYA
449,2043,480,2043,480,2101,449,2101,1
630,2028,785,2028,785,2093,630,2093,2.35
852,2024,1002,2024,1002,2084,852,2084,0.00
1219,2016,1449,2016,1449,2079,1219,2079,2.35 S
43,2144,169,2144,169,2209,43,2209,205
473,2117,1043,2117,1043,2197,473,2197,MEE HUN KUEY
446,2239,477,2239,477,2292,446,2292,1
635,2234,787,2234,787,2292,635,2292,8.00
855,2219,1005,2219,1005,2289,855,2289,0.00
1232,2212,1452,2212,1452,2277,1232,2277,8.00 S
35,2340,165,2340,165,2408,35,2408,412
480,2321,922,2321,922,2398,480,2398,NESLO (ICE)
449,2430,480,2430,480,2490,449,2490,1
642,2420,787,2420,787,2490,642,2490,4.25
850,2415,1007,2415,1007,2485,850,2485,0.00
1229,2408,1451,2408,1451,2478,1229,2478,4.25 S
40,2538,168,2538,168,2608,40,2608,432
471,2512,1271,2512,1271,2587,471,2587,HONEY RED TEA (ICE)
446,2618,480,2618,480,2690,446,2690,1
640,2621,792,2621,792,2695,640,2695,4.15
857,2616,1009,2616,1009,2674,857,2674,0.00
1234,2605,1456,2605,1456,2679,1234,2679,4.15 S
35,2727,530,2727,530,2795,35,2795,TOTAL ITEMS: 5
67,2845,531,2845,531,2915,67,2915,SUB TOTAL RM
64,2944,581,2944,581,3016,64,3016,LESS DISCOUNT:
69,3051,318,3051,318,3119,69,3119,ROUND:
55,3161,935,3161,935,3257,55,3257,TOTAL DUE (GST INC):
70,3324,521,3324,521,3428,70,3428,PAID: CASH
76,3483,455,3483,455,3597,76,3597,CHANGE:
120,3676,499,3676,499,3758,120,3758,S:GST(0%):
1265,2828,1446,2828,1446,2902,1265,2902,28.15
1306,2927,1453,2927,1453,2992,1306,2992,0.00
1309,3026,1452,3026,1452,3094,1309,3094,0.00
1224,3146,1450,3146,1450,3238,1224,3238,28.15
1231,3302,1446,3302,1446,3376,1231,3376,50.00
1227,3466,1454,3466,1454,3548,1227,3548,21.85
850,3662,1041,3662,1041,3734,850,3734,28.15
1312,3670,1460,3670,1460,3729,1312,3729,0.00
96,4022,753,4022,753,4104,96,4104,PLEASE COME AGAIN!
57,4339,782,4339,782,4416,57,4416,16/06/2018 06:18:40 PM
