97,152,1239,152,1239,257,97,257,GERBANG ALAF RESTAURANTS SDN BHD
523,250,859,250,859,333,523,333,(65351-M)
282,333,1065,333,1065,423,282,423,LICENSEE OF MCDONALD'S
4,415,1378,415,1378,521,4,521,LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3
1,507,1381,507,1381,607,1,607,NO.3, JALAN SS21/39,47400 PETA ING JAYA
526,611,815,611,815,683,526,683,SELANGOR
251,687,1140,687,1140,784,251,784,(GST ID NO: 000504664064)
183,774,1201,774,1201,871,183,871,MCDONALD'S PERMAS JAYA (#096)
287,877,534,877,534,954,287,954,TEL NO.
498,961,893,961,893,1042,498,1042,TAX INVOICE
538,1140,898,1140,898,1213,538,1213,MFY SIDE 1
15,1319,727,1319,727,1406,15,1406,INV# 000960100030435
15,1390,1290,1390,1290,1493,15,1493,ORD #69 -REG #1- 25/05/2018 18:12:50
15,1506,307,1506,307,1582,15,1582,QTY ITEM
1219,1476,1397,1476,1397,1547,1219,1547,TOTAL
91,1579,590,1579,590,1668,91,1668,1 L FILETOFISH
1218,1561,1404,1561,1404,1642,1218,1642,11.10
155,1681,447,1681,447,1750,155,1750,1 L COKE
162,1768,486,1768,486,1837,162,1837,1 L FRIES
25,1933,832,1933,832,2023,25,2023,EAT-IN TOTAL (INCL GST)
1226,1920,1405,1920,1405,1988,1226,1988,11.10
27,2029,498,2029,498,2110,27,2110,TOTAL ROUNDED
1223,2003,1412,2003,1412,2072,1223,2072,11.10
28,2112,493,2112,493,2201,28,2201,CASH TENDERED
1218,2096,1407,2096,1407,2167,1218,2167,21.10
15,2214,246,2214,246,2288,15,2288,CHANGE
1232,2183,1403,2183,1403,2251,1232,2251,10.00
28,2372,775,2372,775,2459,28,2459,TOTAL INCLUDES 6% GST
1257,2359,1405,2359,1405,2435,1257,2435,0.63
141,2623,1258,2623,1258,2718,141,2718,THANK YOU AND PLEASE COME AGAIN.
69,2710,1383,2710,1383,2813,69,2813,GUEST RELATIONS CENTER : 1300-13-1300
603,866,1074,866,1074,950,603,950,07 - 3865 879
