69,195,799,195,799,253,69,253,TEO HENG STATIONERY & BOOKS
339,261,527,261,527,288,339,288,(001451637-M)
136,297,732,297,732,322,136,322,NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI
278,332,587,332,587,357,278,357,SELANGOR DARUL EHSAN
183,367,410,367,410,392,183,392,TEL : 03-3271 9872
444,369,679,369,679,391,444,391,FAX : 03-3271 9481
243,399,626,399,626,431,243,431,GST NO. : 000689913856
141,487,746,487,746,525,141,525,SIMPLIFIED TAX INVOICE
30,577,203,577,203,634,30,634,CASH
27,683,500,683,500,724,27,724,RECEIPT NO. : CS1801/26874
110,2355,750,2355,750,2392,110,2392,GOODS SOLD ARE NOT RETURNABLE,
542,687,855,687,855,721,542,721,DATE : 18/01/2018
326,2402,532,2402,532,2435,326,2435,THANK YOU.
70,784,183,784,183,820,70,820,ITEM
269,785,355,785,355,828,269,828,QTY
392,786,465,786,465,820,392,820,U/P
501,787,637,787,637,822,501,822,DISC%
690,771,860,771,860,801,690,801,AMOUNT
730,806,818,806,818,845,730,845,(RM)
7,878,224,878,224,909,7,909,9557068000035
295,881,315,881,315,912,295,912,1
389,878,466,878,466,912,389,912,3.50
523,879,600,879,600,911,523,911,5.69
749,880,852,880,852,912,749,912,3.30 *
26,935,689,935,689,969,26,969,- JIANYU STELL RULER 30CM THICK
8,1015,28,1015,28,1048,8,1048,1
295,1016,314,1016,314,1050,295,1050,1
391,1015,467,1015,467,1047,391,1047,1.30
522,1015,599,1015,599,1049,522,1049,0.00
751,1014,850,1014,850,1050,751,1050,1.30 *
22,1074,343,1074,343,1106,22,1106,- LAMINATE FILM
12,1189,206,1189,206,1231,12,1231,TOTAL QTY. :
334,1191,354,1191,354,1223,334,1223,2
751,1190,829,1190,829,1223,751,1223,4.60
16,1287,338,1287,338,1326,16,1326,SUB-TOTAL (EX)
486,1291,506,1291,506,1321,486,1321,:
754,1287,829,1287,829,1319,754,1319,4.60
15,1346,245,1346,245,1382,15,1382,TOTAL TAX
486,1352,504,1352,504,1377,486,1377,:
752,1346,828,1346,828,1379,752,1379,0.28
14,1406,236,1406,236,1441,14,1441,ROUNDING
487,1410,504,1410,504,1438,487,1438,:
751,1405,830,1405,830,1438,751,1438,0.02
15,1462,194,1462,194,1506,15,1506,TOTAL
486,1472,504,1472,504,1501,486,1501,:
722,1467,825,1467,825,1511,722,1511,4.90
13,1524,156,1524,156,1567,13,1567,CASH
486,1530,503,1530,503,1561,486,1561,:
722,1526,825,1526,825,1569,722,1569,4.90
14,1594,236,1594,236,1635,14,1635,CHANGE
486,1605,501,1605,501,1632,486,1632,:
722,1595,823,1595,823,1637,722,1637,0.00
286,1810,617,1810,617,1853,286,1853,GST SUMMARY
24,1908,212,1908,212,1939,24,1939,TAX CODE
307,1908,343,1908,343,1945,307,1945,%
474,1891,644,1891,644,1924,474,1924,AMOUNT
756,1893,832,1893,832,1925,756,1925,TAX
516,1928,598,1928,598,1966,516,1966,(RM)
744,1929,829,1929,829,1968,744,1968,(RM)
39,2012,92,2012,92,2044,39,2044,SR
295,2013,371,2013,371,2046,295,2046,6.00
531,2015,608,2015,608,2047,531,2047,4.60
743,2016,820,2016,820,2049,743,2049,0.28
5,2114,160,2114,160,2151,5,2151,TOTAL :
527,2116,605,2116,605,2150,527,2150,4.60
744,2117,824,2117,824,2153,744,2153,0.28
13,2213,828,2213,828,2250,13,2250,NOTE: (*) INDICATED THE ITEM SOLD HAS BEEN RELATED
15,2253,534,2253,534,2294,15,2294,TO GST (GOODS & SERVICES TAX).
