310,-4,1262,-4,1262,477,310,477,LAVENDER
238,575,1477,575,1477,657,238,657,LAVENDER CONFECTIONERY & BAKERY S/B
485,674,1208,674,1208,746,485,746,COMPANY NO: 499702-V
204,759,1506,759,1506,844,204,844,LOT G29 & G30, AEON MALL TEBRAU CITY,
416,854,1293,854,1293,931,416,931,NO. 1, JALAN DESA TEBRAU,
202,944,1502,944,1502,1026,202,1026,TAMAN DESA TEBRAU, 81100 JOHOR BAHRU.
558,1036,1163,1036,1163,1112,558,1112,TEL : 07-364 3785
454,1126,1265,1126,1265,1210,454,1210,GST ID NO: 001872379904
456,1218,1227,1218,1227,1298,456,1298,TAX INVOICE
178,1413,735,1413,735,1491,178,1491,17/06/2018 18:21
1083,1406,1572,1406,1572,1472,1083,1472,B063895
170,1507,280,1507,280,1583,170,1583,QTY
418,1505,841,1505,841,1577,418,1577,DESCRIPTIONS
1364,1491,1578,1491,1578,1561,1364,1561,AMOUNT
180,1695,208,1695,208,1757,180,1757,1
416,1683,983,1683,983,1757,416,1757,HONEY SOFT TOAST
1432,1677,1650,1677,1650,1745,1432,1745,3.30 T
172,1785,210,1785,210,1857,172,1857,2
416,1781,779,1781,779,1853,416,1853,XIAO GE GE
1434,1763,1646,1763,1646,1833,1434,1833,5.40 T
180,1875,210,1875,210,1947,180,1947,1
420,1863,1203,1863,1203,1935,420,1935,PARMESAN CHEDDAR CHEES
1434,1861,1648,1861,1648,1927,1434,1927,4.15 T
178,1969,206,1969,206,2035,178,2035,1
416,1963,883,1963,883,2033,416,2033,TOFFEE DANISH
1434,1947,1652,1947,1652,2023,1434,2023,5.45 T
168,2061,210,2061,210,2129,168,2129,2
422,2057,708,2057,708,2127,422,2127,EGG TART
1430,2049,1654,2049,1654,2113,1430,2113,5.10 T
180,2150,204,2150,204,2222,180,2222,1
418,2146,951,2146,951,2218,418,2218,OTAK CHEESE BUN
1436,2136,1648,2136,1648,2206,1436,2206,3.10 T
166,2336,214,2336,214,2406,166,2406,8
420,2330,766,2330,766,2398,420,2398,TOTAL
1227,2318,1573,2318,1573,2392,1227,2392,26.50
416,2424,566,2424,566,2490,416,2490,CASH
1402,2408,1580,2408,1580,2482,1402,2482,50.00
420,2508,845,2508,845,2584,420,2584,CHANGE
1225,2504,1574,2504,1574,2576,1225,2576,23.50
174,2794,563,2794,563,2870,174,2870,GST SUMMARY
172,2887,390,2887,390,2951,172,2951,T: GST
168,2973,637,2973,637,3047,168,3047,Z: ZERO RATED
1021,2780,1231,2780,1231,2858,1021,2858,AMOUNT
1047,2875,1231,2875,1231,2941,1047,2941,26.50
1079,2967,1229,2967,1229,3037,1079,3037,0.00
1468,2778,1584,2778,1584,2852,1468,2852,TAX
1428,2875,1584,2875,1584,2937,1428,2937,0.00
1434,2965,1582,2965,1582,3031,1434,3031,0.00
170,3157,344,3157,344,3239,170,3239,SIGN :
520,3245,1205,3245,1205,3317,520,3317,WWW.LAVENDER.COM.MY
697,3337,1046,3337,1046,3411,697,3411,THANK YOU.
178,3518,1380,3518,1380,3596,178,3596,1. ALL SALES ARE FINAL. GOODS SOLD
270,3612,1544,3612,1544,3690,270,3690,ARE NOT REFUNDABLE NOR EXCHANGEABLE.
166,3700,1308,3700,1308,3782,166,3782,2. OUR PRODUCTS CONTAIN NO ADDED
276,3792,1558,3792,1558,3880,276,3880,PRESERVATIVES, PLEASE CONSUME WITHIN
272,3888,1205,3888,1205,3972,272,3972,A DAY OR KEEP ACCORDING TO
273,3984,1291,3984,1291,4060,273,4060,RECOMMENDATIONS ON PACKAGING.
171,4071,1406,4071,1406,4149,171,4149,3. FOR FEEDBACK , PLEASE RETAIN THIS
282,4170,1370,4170,1370,4243,282,4243,TAX INVOICE , SEEK STORE MANAGER
275,4258,1356,4258,1356,4336,275,4336,ASSISTANCE OR DROP US AN EMAIL.
176,4345,1338,4345,1338,4426,176,4426,4. TAX INVOICE CAN ONLY BE ISSUED
272,4442,1485,4442,1485,4516,272,4516,ON THE PURCHASE DATE. AMENOMENT IS
275,4535,1120,4535,1120,4606,275,4606,NOT ALLOWED ONCE ISSUED.
174,4711,991,4711,991,4792,174,4792,CSH:C1337 LEE FING TING
173,4811,942,4811,942,4885,173,4885,POS:T012 SHF :201806171
