29,67,321,67,321,83,29,83,UNIHAKKA INTERNATIONAL SDN BHD
118,84,230,84,230,97,118,97,29 MAR 2018 18:19
141,104,207,104,207,118,141,118,(867388-U)
49,119,300,119,300,135,49,135,12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN
78,139,269,139,269,154,78,154,TAMPOI,81200 JOHOR BAHRU,JOHOR
133,156,215,156,215,168,133,168,TAX INVOICE
16,173,194,173,194,186,16,186,INVOICE # : OR18032902170347
16,198,41,198,41,210,16,210,ITEM
117,198,137,198,137,213,117,213,QTY
303,198,333,198,333,211,303,211,TOTAL
16,220,221,220,221,234,16,234,SR I00100000035- 1 MEAT + 3 VEGE
15,238,47,238,47,252,15,252,$7.10
117,240,122,240,122,252,117,252,1
299,240,332,240,332,252,299,252,$7.10
217,272,330,272,330,284,217,284,TOTAL AMOUNT: $7.10
232,289,332,289,332,304,232,304,GST @6%: $0.40
238,306,332,306,332,318,238,318,NETT TOTAL: $7.10
15,331,100,331,100,346,15,346,PAYMENT MODE
287,333,332,333,332,345,287,345,AMOUNT
14,352,51,352,51,364,14,364,CASH
298,352,330,352,330,366,298,366,$7.10
15,369,59,369,59,385,15,385,CHANGE
299,370,331,370,331,382,299,382,$0.00
14,414,86,414,86,428,14,428,GST SUMMARY
179,415,228,415,228,427,179,427,AMOUNT($)
300,415,331,415,331,427,300,427,TAX($)
13,436,89,436,89,447,13,447,3R = QST @6%
207,435,228,435,228,446,207,446,6.70
310,436,331,436,331,445,310,445,0.40
95,461,247,461,247,475,95,475,GST REG #000656195584
69,479,274,479,274,495,69,495,BAR WANG RICE@PERMAS JAYA
103,497,240,497,240,513,103,513,(PRICE INCLUSIVE OF GST)
96,516,246,516,246,531,96,531,THANK YOU & COME AGAIN!
78,533,267,533,267,547,78,547,LIKE AND FOLLOW US ON FACEBOOK!
88,551,252,551,252,566,88,566,FACEBOOK.COM/BARWANGRICE
