267,235,1300,235,1300,311,267,311,VERBENA CONFECTIONERY SDN BHD
595,321,941,321,941,403,595,403,(774288-V)
271,413,1247,413,1247,499,271,499,1, JALAN SUTERA TANJUNG 8/4,
163,501,1388,501,1388,587,163,587,TMN SUTERA UTAMA, 81300 SKUDAI, JB.
443,587,1084,587,1084,667,443,667,TEL : 607-556 1878
368,680,1118,680,1118,756,368,756,GST NO : 001837056000
124,852,694,852,694,934,124,934,12/05/2018 15:16
118,948,235,948,235,1032,118,1032,QTY
964,862,1456,862,1456,940,964,940,B656954
1247,956,1464,956,1464,1022,1247,1022,AMOUNT
118,1126,157,1126,157,1198,118,1198,1
113,1210,162,1210,162,1286,113,1286,2
120,1299,157,1299,157,1373,120,1373,1
111,1389,162,1389,162,1463,111,1463,2
111,1477,156,1477,156,1553,111,1553,1
368,1122,1046,1122,1046,1202,368,1202,8" PANDAN KAYA CAKE
364,1215,731,1215,731,1287,364,1287,HOTDOG BUN
363,1305,656,1305,656,1375,363,1375,OTA BOAT
338,1390,1044,1390,1044,1473,338,1473,SPICY CHICKEN FLOSS
361,1481,754,1481,754,1555,361,1555,DIRTY BREAD
1278,1130,1534,1130,1534,1198,1278,1198,55.00 T
1311,1216,1521,1216,1521,1295,1311,1295,5.60 T
1314,1308,1531,1308,1531,1383,1314,1383,3.50 T
1312,1395,1523,1395,1523,1473,1312,1473,5.80 T
1312,1489,1533,1489,1533,1559,1312,1559,5.80 T
107,1657,158,1657,158,1729,107,1729,7
355,1657,716,1657,716,1740,355,1740,TOTAL
1099,1661,1452,1661,1452,1735,1099,1735,75.70
353,1747,509,1747,509,1817,353,1817,CASH
1241,1753,1460,1753,1460,1825,1241,1825,100.00
349,1830,815,1830,815,1916,349,1916,CHANGE
1094,1824,1447,1824,1447,1918,1094,1918,24.30
349,2010,1165,2010,1165,2092,349,2092,PRICES INCLUSIVE 6% GST
458,2190,1138,2190,1138,2282,458,2282,THANK YOU.
173,2280,1427,2280,1427,2364,173,2364,PLEASE COME AGAIN.
95,2545,503,2545,503,2625,95,2625,GST SUMMARY
102,2630,391,2630,391,2716,102,2716,T:6% GST
97,2725,531,2725,531,2797,97,2797,Z:ZERO RATED
95,2899,1329,2899,1329,2977,95,2977,1. GOODS SOLD ARE NOT REFUNDABLE OR
198,2995,651,2995,651,3073,198,3073,EXCHANGEABLE.
93,3077,1228,3077,1228,3157,93,3157,2. OUR PRODUCTS CONTAIN NO ADDED
189,3172,1439,3172,1439,3254,189,3254,PRESERVATIVES, PLEASE KEEP IN FRIDG
87,3432,579,3432,579,3512,87,3512,TIME: 15:16:11
85,3520,339,3520,339,3600,85,3600,CSH:109
370,952,796,952,796,1030,370,1030,DESCRIPTIONS
870,2553,1089,2553,1089,2621,870,2621,AMOUNT
1325,2547,1444,2547,1444,2619,1325,2619,TAX
909,2641,1089,2641,1089,2713,909,2713,71.42
1296,2641,1446,2641,1446,2713,1296,2713,4.28
939,2727,1087,2727,1087,2801,939,2801,0.00
1290,2729,1438,2729,1438,2805,1290,2805,0.00
575,3524,1350,3524,1350,3608,575,3608,POS:T002 SHF:201805121
