108,276,1442,276,1442,340,108,340,UNIHAKKA INTERNATIONAL SDN BHD
532,352,1028,352,1028,427,532,427,19 APR 2018 18:22
626,438,921,438,921,506,626,506,(867388-U)
200,521,1344,521,1344,584,200,584,12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN
337,595,1213,595,1213,666,337,666,TAMPOI,81200 JOHOR BAHRU,JOHOR
580,682,952,682,952,742,580,742,TAXINVOICE
43,765,861,765,861,825,43,825,INVOICE # : OR18041902170358
43,873,166,873,166,942,43,942,ITEM
512,879,609,879,609,950,512,950,QTY
1370,870,1504,870,1504,936,1370,936,TOTAL
49,976,750,976,750,1050,49,1050,SR I00100000030- 2 VEGE
40,1068,194,1068,194,1125,40,1125,$3.30
512,1070,541,1070,541,1121,512,1121,1
1350,1065,1502,1065,1502,1122,1350,1122,$3.30
43,1191,775,1191,775,1265,43,1265,SR I00100000169- VEGGIES
46,1279,195,1279,195,1345,46,1345,$1.30
509,1288,540,1288,540,1334,509,1334,1
1347,1279,1499,1279,1499,1345,1347,1345,$1.30
43,1405,1015,1405,1015,1476,43,1476,SR I00100000170- IMPORTED VEGGIES
43,1497,189,1497,189,1557,43,1557,$1.60
512,1497,541,1497,541,1554,512,1554,1
1344,1494,1498,1494,1498,1551,1344,1551,$1.60
40,1617,875,1617,875,1688,40,1688,SR I00100000008- SEAFOOD (S)
43,1714,189,1714,189,1777,43,1777,$3.70
509,1720,540,1720,540,1771,509,1771,1
1347,1711,1496,1711,1496,1771,1347,1771,$3.70
966,1854,1492,1854,1492,1920,966,1920,TOTAL AMOUNT: $9.90
1040,1937,1510,1937,1510,2001,1040,2001,GST @6%: $0.56
1066,2023,1498,2023,1498,2083,1066,2083,NETT TOTAL: $9.90
37,2143,432,2143,432,2214,37,2214,PAYMENT MODE
1287,2137,1499,2137,1499,2200,1287,2200,AMOUNT
34,2234,211,2234,211,2288,34,2288,CASH
1344,2231,1493,2231,1493,2285,1344,2285,$9.90
31,2317,248,2317,248,2391,31,2391,CHANGE
1341,2314,1490,2314,1490,2374,1341,2374,$0.00
40,2517,375,2517,375,2580,40,2580,GST SUMMARY
789,2520,1015,2520,1015,2580,789,2580,AMOUNT($)
1344,2517,1498,2517,1498,2577,1344,2577,TAX($)
40,2617,383,2617,383,2671,40,2671,SR = GST @6%
918,2615,1021,2615,1021,2666,918,2666,9.34
1392,2615,1492,2615,1492,2669,1392,2669,0.56
415,2732,1104,2732,1104,2798,415,2798,GST REG #000656195584
289,2815,1233,2815,1233,2889,289,2889,BAR WANG RICE@PERMAS JAYA
443,2898,1069,2898,1069,2964,443,2964,(PRICE INCLUSIVE OF GST)
412,2978,1104,2978,1104,3052,412,3052,THANK YOU & COME AGAIN!
326,3061,1184,3061,1184,3127,326,3127,LIKE AND FOLLOW US ON FACEBOOK!
380,3146,1135,3146,1135,3223,380,3223,FACEBOOK.COM/BARWANGRICE
