39,276,1476,276,1476,358,39,358,DE MAXIMUM THAI EXPRESS SDN BHD
593,401,936,401,936,464,593,464,1241045-D
210,499,1305,499,1305,574,210,574,BLK 2, UNIT G1 & G2, BESTARI TERRACE,
275,602,1244,602,1244,671,275,671,LOT PTD 182908 & PTD 143216,
125,703,1380,703,1380,785,125,785,JALAN DANGA, TAMAN NUSA BESTARI, 81300
8,989,678,989,678,1071,8,1071,TAX INVOICE NO
1068,977,1150,977,1150,1100,1068,1100,8
2,1125,206,1125,206,1204,2,1204,5664
1,1259,942,1259,942,1332,1,1332,DATE: 14/04/2018 11:28:59 PM
-8,1380,280,1380,280,1451,-8,1451,CASHIER:
-8,1479,458,1479,458,1552,-8,1552,WAITER: ANJO
25,1595,517,1595,517,1671,25,1671,QTY CODE/DESC
774,1583,1067,1583,1067,1656,774,1656,UNIT PRICE
1185,1578,1454,1578,1454,1649,1185,1649,TOTAL RM
65,1739,93,1739,93,1805,65,1805,1
178,1736,306,1736,306,1800,178,1800,D15
935,1736,1072,1736,1072,1795,935,1795,8.90
1332,1732,1479,1732,1479,1798,1332,1798,8.90
181,1843,644,1843,644,1914,181,1914,THAI ICE TEA
65,1935,93,1935,93,2004,65,2004,1
176,1930,346,1930,346,2001,176,2001,FR01
906,1930,1071,1930,1071,1996,906,1996,12.90
1289,1928,1483,1928,1483,1997,1289,1997,12.90
178,2037,953,2037,953,2110,178,2110,BELACAN FRIED RICE
1,2176,476,2176,476,2252,1,2252,TOTAL AMOUNT:
1284,2171,1478,2171,1478,2237,1284,2237,21.80
-8,2325,484,2325,484,2408,-8,2408,ROUNDING ADJ:
1329,2330,1473,2330,1473,2399,1329,2399,0.00
-1,2476,460,2476,460,2554,-1,2554,TOTAL AMOUNT:
1287,2476,1474,2476,1474,2547,1287,2547,21.80
-1,2734,306,2734,306,2810,-1,2810,TOTAL:
1034,2729,1466,2729,1466,2821,1034,2821,RM 21.80
-6,2897,230,2897,230,2980,-6,2980,TYPE 2
398,2890,618,2890,618,2975,398,2975,QTY: 2
1110,2878,1443,2878,1443,2947,1110,2947,14/04/2018
193,3114,1266,3114,1266,3183,193,3183,...XPOSMART WIFIPOS SINCE 1985...
334,1377,502,1377,502,1438,334,1438,S201
