204,200,1520,200,1520,317,204,317,MOONLIGHT CAKE HOUSE SDN BHD 862725-U
406,288,1315,288,1315,401,406,401,(GST REG NO: 001559298048)
3,377,1701,377,1701,494,3,494,NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA
70,458,1708,458,1708,575,70,575,81750 JOHOR BAHRU, JOHOR, TEL NO.: 07-387 3322
501,564,1248,564,1248,660,501,660,WWW.MOONLIGHTCAKE.COM
17,933,200,933,200,1018,17,1018,TABLE
376,930,692,930,692,1002,376,1002,: COUNTER
23,1026,403,1026,403,1108,23,1108,INVOICE NO:
445,989,1290,989,1290,1087,445,1087,SP-NULL-18/06/04-1016956
17,1117,169,1117,169,1191,17,1191,DATE
381,1093,796,1093,796,1178,381,1178,: 04/06/2018
839,1079,1113,1079,1113,1161,839,1161,18:17:54
23,1194,480,1194,480,1279,23,1279,PAYMENT TYPE:
514,1183,666,1183,666,1260,514,1260,CASH
23,1279,520,1279,520,1369,23,1369,MEMBER NUMBER :
554,1255,1120,1255,1120,1351,554,1351,3000000100068587
557,1422,1198,1422,1198,1523,557,1523,TAKE AWAY
36,1616,820,1616,820,1714,36,1714,BUTTER SLICE CHEESE *#
33,1723,325,1723,325,1797,33,1797,DISCOUNT
44,1805,504,1805,504,1887,44,1887,EUROPE BUN *#
39,1893,331,1893,331,1970,39,1970,DISCOUNT
41,1967,682,1967,682,2060,41,2060,GREEN TEA MOCHI *#
44,2065,336,2065,336,2142,44,2142,DISCOUNT
52,2119,1009,2119,1009,2236,52,2236,TOAST (B) - COFFEE CREAM CH
49,2238,331,2238,331,2315,49,2315,DISCOUNT
49,2315,764,2315,764,2408,49,2408,WALNUT MULTIGRAIN *#
55,2411,337,2411,337,2488,55,2488,DISCOUNT
1091,1600,1128,1600,1128,1672,1091,1672,1
1099,1770,1128,1770,1128,1844,1099,1844,1
1104,1951,1133,1951,1133,2025,1104,2025,1
1107,2121,1139,2121,1139,2193,1107,2193,1
1107,2289,1150,2289,1150,2363,1107,2363,1
1259,1587,1482,1587,1482,1661,1259,1661,RM4.15
1224,1674,1478,1674,1478,1755,1224,1755,RM-0.20
1269,1757,1482,1757,1482,1839,1269,1839,RM3.70
1235,1853,1490,1853,1490,1930,1235,1930,RM-0.18
1267,1941,1490,1941,1490,2010,1267,2010,RM3.30
1230,2019,1503,2019,1503,2096,1230,2096,RM-0.16
1275,2112,1498,2112,1498,2181,1275,2181,RM7.85
1243,2193,1496,2193,1496,2267,1243,2267,RM-0.39
1285,2281,1492,2281,1492,2363,1285,2363,RM3.95
1243,2369,1503,2369,1503,2451,1243,2451,RM-0.19
1511,1582,1585,1582,1585,1656,1511,1656,ST
1516,1757,1588,1757,1588,1831,1516,1831,ST
1516,1933,1593,1933,1593,2007,1516,2007,ST
1524,2100,1601,2100,1601,2177,1524,2177,ST
1532,2275,1598,2275,1598,2347,1532,2347,ST
661,2544,1219,2544,1219,2637,661,2637,TOTAL (INCL GST)
1429,2539,1676,2539,1676,2605,1429,2605,RM21.83
929,2640,1227,2640,1227,2714,929,2714,ROUNDING
1466,2621,1689,2621,1689,2695,1466,2695,RM0.02
801,2783,1184,2783,1184,2868,801,2868,GRAND TOTAL
1187,2711,1684,2711,1684,2855,1187,2855,RM21.85
881,2945,1235,2945,1235,3038,881,3038,TOTAL PAID
1431,2940,1694,2940,1694,3012,1431,3012,RM50.00
1014,3038,1232,3038,1232,3115,1014,3115,CHANGE
1434,3028,1702,3028,1702,3097,1434,3097,RM28.15
70,3248,649,3248,649,3328,70,3328,DISCOUNT SUMMARY
70,3421,362,3421,362,3495,70,3495,DISCOUNT
81,3594,480,3594,480,3666,81,3666,GST SUMMARY
916,3395,1139,3395,1139,3464,916,3464,RM1.12
86,3772,482,3772,482,3838,86,3838,GST SUMMARY
89,3844,339,3844,339,3929,89,3929,ST = 0%
92,3932,347,3932,347,4014,92,4014,NS = 0%
541,3753,690,3753,690,3825,541,3825,ITEM
544,3841,589,3841,589,3913,544,3913,5
541,3924,584,3924,584,3993,541,3993,0
743,3729,1110,3729,1110,3819,743,3819,AMOUNT(RM)
756,3833,937,3833,937,3899,756,3899,21.83
754,3916,900,3916,900,3990,754,3990,0.00
1174,3719,1419,3719,1419,3804,1174,3804,GST(RM)
1174,3825,1326,3825,1326,3886,1174,3886,0.00
1176,3908,1325,3908,1325,3974,1176,3974,0.00
84,4107,448,4107,448,4192,84,4192,04/06/2018
488,4096,762,4096,762,4178,488,4178,18:17:54
