300,158,877,158,877,251,300,251,AEON CO. (M) BHD
910,143,1259,143,1259,240,910,240,(126926-H)
273,247,1308,247,1308,355,273,355,3RD FLR, AEON TAMAN MALURI SC
346,345,1194,345,1194,450,346,450,JLN JEJAKA, TAMAN MALURI
311,442,1236,442,1236,552,311,552,CHERAS, 55100 KUALA LUMPUR
420,539,1165,539,1165,649,420,649,GST ID : 002017394688
563,646,1073,646,1073,738,563,738,SHOPPING HOURS
322,741,1280,741,1280,844,322,844,SUN-THU:1000 HRS - 2230 HRS
324,833,1282,833,1282,945,324,945,FRI-SAT:1000 HRS - 2300 HRS
122,1066,194,1066,194,1145,122,1145,1X
128,1365,203,1365,203,1444,128,1444,1X
130,1560,211,1560,211,1637,130,1637,1X
133,1756,219,1756,219,1839,133,1839,1X
141,1962,213,1962,213,2034,141,2034,1X
141,2151,224,2151,224,2228,141,2228,1X
150,2342,229,2342,229,2428,150,2428,1X
155,2645,232,2645,232,2724,155,2724,1X
161,2841,233,2841,233,2924,161,2924,1X
161,3043,242,3043,242,3122,161,3122,1X
166,3232,241,3232,241,3320,166,3320,1X
174,3533,251,3533,251,3605,174,3605,1X
215,1048,650,1048,650,1148,215,1148,000001038556
220,1150,683,1150,683,1248,220,1248,CHEK-HUP 2IN1
231,1243,832,1243,832,1341,231,1341,ITEM PROMO @12.99
228,1346,653,1346,653,1436,228,1436,000006429720
228,1445,736,1445,736,1541,228,1541,MS SWM ENZO RT
225,1543,658,1543,658,1628,225,1628,000005457342
236,1636,778,1636,778,1732,236,1732,VALENCIA ORANGE
241,1742,661,1742,661,1827,241,1827,000000812627
236,1835,667,1835,667,1928,236,1928,US RED GLOBE
239,1947,675,1947,675,2027,239,2027,000006454333
244,2040,499,2040,499,2130,244,2130,CN PEAR
244,2133,675,2133,675,2221,244,2221,000004023432
241,2234,743,2234,743,2319,241,2319,CHN FUJI AP 4S
249,2330,672,2330,672,2418,249,2418,000008626349
252,2423,752,2423,752,2521,252,2521,AUS SEEKA KIWI
249,2529,828,2529,828,2622,249,2622,ITEM PROMO @9.00
257,2630,682,2630,682,2723,257,2723,000007773877
255,2729,760,2729,760,2817,255,2817,CHILE ANGELENO
265,2827,688,2827,688,2915,265,2915,000000388658
257,2917,797,2917,797,3026,257,3026,CUT FRUITS 1.99
265,3029,698,3029,698,3117,265,3117,000004291022
260,3119,773,3119,773,3204,260,3204,CHERRY SUNGOLD
268,3220,693,3220,693,3305,268,3305,0000007802317
268,3319,810,3319,810,3407,268,3407,TURKEY CHERRY 2
268,3412,871,3412,871,3510,268,3510,ITEM PROMO @11.90
273,3518,701,3518,701,3606,273,3606,000000135412
273,3608,741,3608,741,3701,273,3701,SUSHI SET-PTC
1174,1030,1440,1030,1440,1102,1174,1102,15.56SR
1172,1229,1358,1229,1358,1303,1172,1303,-2.57
1185,1314,1435,1314,1435,1404,1185,1404,10.28SR
1188,1511,1441,1511,1441,1609,1188,1609,18.50SR
1190,1716,1435,1716,1435,1801,1190,1801,10.00SR
1196,1918,1451,1918,1451,1995,1196,1995,10.50SR
1201,2109,1448,2109,1448,2197,1201,2197,14.00SR
1206,2303,1456,2303,1456,2391,1206,2391,10.90SR
1196,2503,1387,2503,1387,2593,1196,2593,-1.90
1233,2601,1459,2601,1459,2691,1233,2691,7.90SR
1241,2803,1456,2803,1456,2893,1241,2893,2.50SR
1246,3002,1469,3002,1469,3090,1246,3090,4.80SR
1227,3188,1461,3188,1461,3281,1227,3281,18.90SR
1217,3390,1403,3390,1403,3478,1217,3478,-7.00
1227,3492,1472,3492,1472,3588,1227,3588,15.00SR
1047,5205,1078,5205,1078,5263,1047,5263,:
1054,5296,1078,5296,1078,5356,1054,5356,:
60,3818,391,3818,391,3902,60,3902,SUB-TOTAL
70,3908,784,3908,784,4008,70,4008,TOTAL SALES INCL GST
67,4007,498,4007,498,4110,67,4110,ROUNDING ADJ
73,4098,935,4098,935,4191,73,4191,TOTAL AFTER ADJ INCL GST
70,4217,228,4217,228,4310,70,4310,CASH
83,4316,546,4316,546,4403,83,4403,ITEM COUNT 12
707,4303,1067,4303,1067,4383,707,4383,CHANGE AMT
1273,3782,1488,3782,1488,3875,1273,3875,127.37
1270,3888,1482,3888,1482,3972,1270,3972,127.37
1295,3991,1488,3991,1488,4071,1295,4071,-0.02
1270,4081,1485,4081,1485,4174,1270,4174,127.35
1270,4181,1485,4181,1485,4274,1270,4274,150.00
1295,4284,1491,4284,1491,4368,1295,4368,22.65
225,4388,1315,4388,1315,4497,225,4497,INVOICE NO : 2018061010100170023
83,4521,482,4521,482,4601,83,4601,GST SUMMARY
83,4613,342,4613,342,4700,83,4700,SR @ 0%
80,4712,266,4712,266,4794,80,4794,TOTAL
779,4499,1004,4499,1004,4579,779,4579,AMOUNT
788,4591,1010,4591,1010,4678,788,4678,127.37
791,4687,1006,4687,1006,4772,791,4772,127.37
1378,4477,1492,4477,1492,4559,1378,4559,TAX
1346,4584,1493,4584,1493,4656,1346,4656,0.00
1346,4680,1498,4680,1498,4757,1346,4757,0.00
97,4808,445,4808,445,4895,97,4895,10/06/2018
479,4801,655,4801,655,4886,479,4886,13:04
931,4779,1501,4779,1501,4871,931,4871,1010 017 0170023
83,4895,798,4895,798,4994,83,4994,0252828 PJ CST ZAHIR
429,5075,1079,5075,1079,5175,429,5175,REGULAR STAMP(S) :
1177,5076,1220,5076,1220,5151,1177,5151,4
440,5185,933,5185,933,5282,440,5282,BONUS STAMP(S)
1175,5185,1221,5185,1221,5257,1175,5257,0
447,5282,938,5282,938,5367,447,5367,TOTAL STAMP(S)
1187,5279,1226,5279,1226,5351,1187,5351,4
97,5466,1515,5466,1515,5592,97,5592,AEON STAMPS LOYALTY PROGRAM "PRODUCT(S)"
242,5572,1421,5572,1421,5676,242,5676,SOLD ARE NEITHER EXCHANGEABLE NOR
626,5673,988,5673,988,5767,626,5767,REFUNDABLE
484,5869,1059,5869,1059,5970,484,5970,AEON PERMAS JAYA
414,5959,1267,5959,1267,6063,414,6063,TEL 1-300-80-AEON (2366)
356,6062,1352,6062,1352,6173,356,6173,THANK YOU FOR YOUR PATRONAGE
493,6162,1107,6162,1107,6256,493,6256,PLEASE COME AGAIN
