192,294,1533,294,1533,360,192,360,UNIHAKKA INTERNATIONAL SDN BHD
633,377,1117,377,1117,436,633,436,10 APR 2018 18:21
715,457,1020,457,1020,525,715,525,(867388-U)
287,542,1443,542,1443,604,287,604,12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN
435,626,1304,626,1304,698,435,698,TAMPOI,81200 JOHOR BAHRU,JOHOR
677,701,1055,701,1055,763,677,763,TAXINVOICE
137,778,960,778,960,840,137,840,INVOICE # : OR18041002160370
137,911,256,911,256,960,137,960,ITEM
609,903,701,903,701,972,609,972,QTY
1470,886,1604,886,1604,957,1470,957,TOTAL
138,987,1090,987,1090,1062,138,1062,SR I00100000035- 1 MEAT + 3 VEGE
138,1087,295,1087,295,1153,138,1153,$7.10
606,1089,637,1089,637,1146,606,1146,1
1447,1078,1599,1078,1599,1135,1447,1135,$7.10
143,1206,1028,1206,1028,1274,143,1274,SR I00100000064-ADD VEGETABLE
143,1309,292,1309,292,1369,143,1369,$0.50
613,1306,641,1306,641,1365,613,1365,1
1450,1295,1599,1295,1599,1361,1450,1361,$0.50
1076,1443,1598,1443,1598,1503,1076,1503,TOTAL AMOUNT: $7.60
1140,1520,1605,1520,1605,1579,1140,1579,GST @6%: $0.43
1178,1605,1602,1605,1602,1669,1178,1669,NETT TOTAL: $7.60
140,1730,541,1730,541,1798,140,1798,PAYMENT MODE
1394,1719,1598,1719,1598,1787,1394,1787,AMOUNT
151,1827,319,1827,319,1880,151,1880,CASH
1449,1819,1593,1819,1593,1883,1449,1883,$7.60
153,1908,355,1908,355,1984,153,1984,CHANGE
1443,1904,1600,1904,1600,1968,1443,1968,$0.00
149,2114,486,2114,486,2169,149,2169,GST SUMMARY
898,2114,1125,2114,1125,2161,898,2161,AMOUNT($)
1462,2103,1602,2103,1602,2162,1462,2162,TAX($)
143,2205,495,2205,495,2260,143,2260,SR = GST @6%
1031,2201,1126,2201,1126,2254,1031,2254,7.17
1502,2199,1599,2199,1599,2249,1502,2249,0.43
519,2327,1214,2327,1214,2386,519,2386,GST REG #000656195584
394,2407,1342,2407,1342,2478,394,2478,BAR WANG RICE@PERMAS JAYA
550,2488,1179,2488,1179,2559,550,2559,(PRICE INCLUSIVE OF GST)
524,2575,1214,2575,1214,2646,524,2646,THANK YOU & COME AGAIN!
433,2653,1290,2653,1290,2712,433,2712,LIKE AND FOLLOW US ON FACEBOOK!
480,2740,1241,2740,1241,2809,480,2809,FACEBOOK.COM/BARWANGRICE
