35,222,1522,222,1522,370,35,370,LEMON TREE RESTAURANT
439,414,1104,414,1104,498,439,498,JTJFOODS SDN BHD
601,522,965,522,965,606,601,606,(1179227A)
473,625,1083,625,1083,708,473,708,GST 001085747200
398,735,1150,735,1150,815,398,815,NO 3, JALAN PERMAS 10/8,
74,833,1482,833,1482,920,74,920,BANDAR BARU PERMAS JAYA, 81750 MASAI, JOHOR
597,950,966,950,966,1022,597,1022,07 3823455
127,1078,1459,1078,1459,1195,127,1195,SIMPLIFIED TAX INVOICE
36,1254,432,1254,432,1320,36,1320,INVOICE NO
556,1236,951,1236,951,1315,556,1315,CS00014769
39,1344,1177,1344,1177,1423,39,1423,INVOICE DATE: 6/1/2018 6:42:02 PM
40,1466,322,1466,322,1534,40,1534,WAITER:
558,1456,826,1456,826,1524,558,1524,VANESSA
184,1663,424,1663,424,1721,184,1721,JUN/2018
747,1655,853,1655,853,1709,747,1709,PAX
1233,1643,1385,1643,1385,1701,1233,1701,TABLE
246,1773,360,1773,360,1877,246,1877,01
779,1757,819,1757,819,1863,779,1863,1
1275,1743,1339,1743,1339,1855,1275,1855,5
26,2027,495,2027,495,2105,26,2105,CUST #: C0001
24,2141,433,2141,433,2209,24,2209,NAME: CASH
16,2244,166,2244,166,2314,16,2314,QTY
244,2240,701,2240,701,2304,244,2304,DESCRIPTION
1247,2224,1395,2224,1395,2292,1247,2292,AMT
30,2364,66,2364,66,2430,30,2430,1
182,2346,1033,2346,1033,2428,182,2428,X 205 - MEE MAMAK @9.80
1261,2336,1501,2336,1501,2404,1261,2404,9.80 SR
30,2472,62,2472,62,2536,30,2536,1
182,2456,967,2456,967,2534,182,2534,X X1 - SKY JUICE @0.50
1261,2444,1509,2444,1509,2510,1261,2510,0.50 SR
238,2568,332,2568,332,2636,238,2636,ICE
56,2662,429,2662,429,2730,56,2730,SUB TOTAL
1225,2646,1389,2646,1389,2706,1225,2706,10.30
54,2766,384,2766,384,2852,54,2852,GST @ 0%
60,3126,257,3126,257,3224,60,3224,0.00
58,2867,575,2867,575,2937,58,2937,ROUNDING ADJ
1267,2850,1397,2850,1397,2924,1267,2924,0.00
64,2981,929,2981,929,3103,64,3103,TOTAL AMOUNT
1135,2975,1405,2975,1405,3079,1135,3079,10.30
60,3141,248,3141,248,3213,60,3213,CASH
1233,3129,1399,3129,1399,3191,1233,3191,11.00
58,3241,503,3241,503,3317,58,3317,CHANGE AMT
1273,3227,1407,3227,1407,3299,1273,3299,0.70
58,3357,545,3357,545,3425,58,3425,ITEM COUNT: 2
36,3465,483,3465,483,3541,36,3541,GST SUMMARY
38,3572,134,3572,134,3634,38,3634,SR
783,3453,1025,3453,1025,3517,783,3517,AMOUNT
853,3562,1019,3562,1019,3624,853,3624,10.30
1468,3439,1580,3439,1580,3513,1468,3513,TAX
1438,3549,1582,3549,1582,3619,1438,3619,0.00
42,3678,196,3678,196,3740,42,3740,TOTAL
851,3668,1019,3668,1019,3734,851,3734,10.30
1446,3658,1584,3658,1584,3728,1446,3728,0.00
230,3800,1420,3800,1420,3878,230,3878,THANK YOU FOR YOUR PATRONAGE
711,3906,1406,3906,1406,3982,711,3982,PLEASE COME AGAIN
674,4014,1449,4014,1449,4086,674,4086,LIKE US ON FACEBOOK
