58,-2,786,-2,786,59,58,59,TEO HENG STATIONERY & BOOKS
330,64,520,64,520,92,330,92,(001451637-M)
124,98,725,98,725,126,124,126,NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI
271,138,578,138,578,161,271,161,SELANGOR DARUL EHSAN
174,172,400,172,400,197,174,197,TEL : 03-3271 9872
233,203,616,203,616,235,233,235,GST NO. : 000689913856
129,290,737,290,737,328,129,328,SIMPLIFIED TAX INVOICE
20,384,194,384,194,440,20,440,CASH
18,490,493,490,493,531,18,531,RECEIPT NO. : CS1801/27037
536,487,848,487,848,522,536,522,DATE : 23/01/2018
65,592,180,592,180,627,65,627,ITEM
264,588,353,588,353,635,264,635,QTY
387,591,461,591,461,629,387,629,U/P
495,589,633,589,633,627,495,627,DISC%
682,572,851,572,851,605,682,605,AMOUNT
0,686,91,686,91,723,0,723,TP-24
288,683,316,683,316,717,288,717,5
383,683,465,683,465,717,383,717,1.32
518,681,597,681,597,714,518,714,0.00
744,679,845,679,845,713,744,713,6.60 *
17,739,698,739,698,779,17,779,- DOUBLE SIDED TISSUE TAPE 18MM
3,822,218,822,218,856,3,856,9557546631393
290,820,310,820,310,855,290,855,5
386,820,465,820,465,854,386,854,2.08
519,819,596,819,596,852,519,852,0.00
726,819,845,819,845,852,726,852,10.38 *
19,875,835,875,835,918,19,918,- G SOFT 6ML QUICK DRY CORRECTION PEN
10,995,207,995,207,1040,10,1040,TOTAL QTY. :
316,995,353,995,353,1029,316,1029,10
730,989,827,989,827,1028,730,1028,16.98
17,1096,334,1096,334,1134,17,1134,SUB-TOTAL (EX)
16,1155,243,1155,243,1189,16,1189,TOTAL TAX
16,1214,236,1214,236,1248,16,1248,ROUNDING
12,1272,197,1272,197,1316,12,1316,TOTAL
13,1336,159,1336,159,1379,13,1379,CASH
14,1402,237,1402,237,1447,14,1447,CHANGE
731,1088,827,1088,827,1125,731,1125,16.98
751,1148,827,1148,827,1184,751,1184,1.02
749,1206,828,1206,828,1242,749,1242,0.00
696,1270,823,1270,823,1314,696,1314,18.00
696,1330,826,1330,826,1374,696,1374,18.00
723,1398,826,1398,826,1442,723,1442,0.00
287,1615,620,1615,620,1655,287,1655,GST SUMMARY
30,1716,216,1716,216,1753,30,1753,TAX CODE
311,1715,348,1715,348,1750,311,1750,%
480,1697,652,1697,652,1731,480,1731,AMOUNT
758,1699,838,1699,838,1730,758,1730,TAX
44,1825,100,1825,100,1858,44,1858,SR
298,1821,375,1821,375,1852,298,1852,6.00
517,1820,616,1820,616,1851,517,1851,16.98
749,1817,828,1817,828,1854,749,1854,1.02
15,1928,165,1928,165,1961,15,1961,TOTAL :
519,1923,616,1923,616,1957,519,1957,16.98
754,1922,831,1922,831,1956,754,1956,1.02
20,2020,836,2020,836,2063,20,2063,NOTE: (*) INDICATED THE ITEM SOLD HAS BEEN RELATED
22,2064,545,2064,545,2103,22,2103,TO GST (GOODS & SERVICES TAX).
118,2161,757,2161,757,2198,118,2198,GOODS SOLD ARE NOT RETURNABLE,
334,2209,541,2209,541,2243,334,2243,THANK YOU.
717,610,832,610,832,644,717,644,(RM)
513,1726,602,1726,602,1772,513,1772,(RM)
750,1729,837,1729,837,1770,750,1770,(RM)
517,1733,603,1733,603,1773,517,1773,(RM)
746,1733,832,1733,832,1770,746,1770,(RM)
436,172,670,172,670,195,436,195,FAX : 03-3271 9481
726,611,812,611,812,648,726,648,(RM)
487,1095,504,1095,504,1123,487,1123,:
486,1155,507,1155,507,1183,486,1183,:
486,1216,504,1216,504,1243,486,1243,:
486,1277,506,1277,506,1310,486,1310,:
487,1337,504,1337,504,1368,487,1368,:
487,1409,506,1409,506,1436,487,1436,:
