173,211,1387,211,1387,299,173,299,RESTORAN SIAM VILLAGE
360,310,1202,310,1202,398,360,398,NO. 8, JALAN PERMAS 10/7,
224,407,1323,407,1323,489,224,489,PERMAS JAYA,81750 JOHOR BAHRU.
489,547,1073,547,1073,616,489,616,TEL: 013-7279552
465,673,1107,673,1107,776,465,776,CASH RECEIPT
38,771,158,771,158,833,38,833,HQ
1104,769,1383,769,1383,864,1104,864,TABLE
38,865,513,865,513,944,38,944,BILL NO: 1863
1222,912,1282,912,1282,1011,1222,1011,5
28,960,591,960,591,1027,28,1027,SEVR BY : MANAGER-
32,1056,801,1056,801,1123,32,1123,CREATE TIME : 27/04/2018
34,1153,146,1153,146,1222,34,1222,QTY
1186,1157,1519,1157,1519,1221,1186,1221,TOTAL(RM)
90,1288,118,1288,118,1344,90,1344,1
189,1282,954,1282,954,1346,189,1346,BC001 CLAYPOT F/TOFU
1370,1288,1510,1288,1510,1348,1370,1348,18.90
86,1426,118,1426,118,1480,86,1480,2
197,1422,889,1422,889,1484,197,1484,C004 STIR RED CURRY
1362,1424,1512,1424,1512,1480,1362,1480,37.80
195,1510,507,1510,507,1583,195,1583,@RM18.90
81,1621,118,1621,118,1677,81,1677,2
193,1617,868,1617,868,1677,193,1677,DR001C THAI ICE TEA
1364,1621,1514,1621,1514,1675,1364,1675,13.80
189,1709,475,1709,475,1782,189,1782,@RM6.90
80,1817,114,1817,114,1877,80,1877,2
191,1815,954,1815,954,1877,191,1877,DR002C THAI ICE GREEN
1362,1817,1504,1817,1504,1877,1362,1877,13.80
189,1901,466,1901,466,1976,189,1976,@RM6.90
81,2010,111,2010,111,2072,81,2072,1
193,2010,769,2010,769,2066,193,2066,SD002 THAI STYLE
1364,2012,1506,2012,1506,2068,1364,2068,16.00
189,2135,642,2135,642,2195,189,2195,/ACACIA LEAF
79,2247,105,2247,105,2309,79,2309,1
184,2244,996,2244,996,2311,184,2311,SQ003L STEAMED SQUIDS
1351,2249,1508,2249,1508,2311,1351,2311,32.00
184,2335,218,2335,218,2391,184,2391,I
68,2438,107,2438,107,2496,68,2496,2
184,2438,914,2438,914,2498,184,2498,T002S SPICY THAI TOM
1355,2442,1499,2442,1499,2500,1355,2500,50.00
184,2560,526,2560,526,2637,184,2637,AFOOD (S)
180,2663,496,2663,496,2732,180,2732,@RM25.00
71,2766,103,2766,103,2826,71,2826,1
180,2766,928,2766,928,2826,180,2826,V001 FRIED KANGKUNG
1353,2771,1501,2771,1501,2831,1353,2831,16.90
68,2863,96,2863,96,2917,68,2917,1
180,2865,859,2865,859,2927,180,2927,V002 S/FRIED KAILAN
1351,2872,1497,2872,1497,2926,1351,2926,18.90
178,2994,391,2994,391,3054,178,3054,D FISH
62,3095,105,3095,105,3153,62,3153,2
178,3095,734,3095,734,3155,178,3155,W003 THAI STYLE
1340,3099,1495,3099,1495,3161,1340,3161,31.80
174,3188,419,3188,419,3252,174,3252,PRAWN
174,3280,488,3280,488,3359,174,3359,@RM15.90
51,3392,120,3392,120,3452,51,3452,13
172,3387,890,3387,890,3462,172,3462,W006 WHITE RICE (PER
1336,3392,1497,3392,1497,3450,1336,3450,26.00
174,3480,339,3480,339,3549,174,3549,FILL)
174,3581,453,3581,453,3658,174,3658,@RM2.00
38,3729,117,3729,117,3781,38,3781,28
376,3731,806,3731,806,3795,376,3795,SUBTOTAL:
1287,3729,1487,3729,1487,3796,1287,3796,275.90
4,3828,195,3828,195,3910,4,3910,TYPE :
300,3826,360,3826,360,3897,300,3897,11
586,3830,876,3830,876,3909,586,3909,QTY: 28
369,3929,723,3929,723,4002,369,4002,BILL TOTAL :
1276,3933,1480,3933,1480,3997,1276,3997,275.90
378,4023,876,4023,876,4105,378,4105,ROUNDING ADJ.:
1353,4023,1475,4023,1475,4094,1353,4094,0.00
-2,4154,668,4154,668,4244,-2,4244,NET TOTAL :
1209,4167,1473,4167,1473,4244,1209,4244,275.90
-7,4302,227,4302,227,4375,-7,4375,CASH
1244,4309,1472,4309,1472,4386,1244,4386,275.90
494,4678,928,4678,928,4751,494,4751,THANK YOU!
371,4769,1048,4769,1048,4859,371,4859,PLEASE COME AGAIN
-35,4921,274,4921,274,4985,-35,4985,MANAGER-
204,1153,533,1153,533,1228,204,1228,DESCRIPTION
