81,72,321,72,321,91,81,91,TRIPLE SIX POINT ENTERPRISE 666
23,93,372,93,372,110,23,110,NO 14& 16 JALAN PERMAS 4/3 BANDAR BARU PERMAS JAY
141,111,260,111,260,125,141,125,TEL : 016-7574666
127,130,274,130,274,144,127,144,RECEIPT NO: REC-0015016
97,144,303,144,303,160,97,160,DATE: 25-03-2018 09:42:19 AM
134,164,269,164,269,180,134,180,PAYMENT TYPE: CASH
164,183,236,183,236,206,164,206,RECEIPT
116,209,284,209,284,224,116,224,(RECEIPT NO: REC.0015016)
7,224,72,224,72,238,7,238,QTY ITEM
202,222,246,222,246,236,202,236,PRICE
266,223,306,223,306,235,266,235,TOTAL
213,239,244,239,244,253,213,253,(RM)
278,239,306,239,306,251,278,251,(RM)
8,260,28,260,28,276,8,276,2X
43,260,120,260,120,279,43,279,HEY SONG
205,261,240,261,240,275,205,275,4.30
270,260,305,260,305,276,270,276,7.60
42,280,160,280,160,299,42,299,CAMELLIA GREEN
41,302,121,302,121,316,41,316,TEA 580ML
42,325,156,325,156,344,42,344,(DISC: 1.0000)
40,358,100,358,100,370,40,370,DISCOUNT
278,358,305,358,305,371,278,371,1.00
40,381,147,381,147,398,40,398,TOTAL AMOUNT
268,382,303,382,303,396,268,396,7.60
40,403,117,403,117,420,40,420,TENDERED
259,404,304,404,304,418,259,418,10.00
40,426,103,426,103,445,40,445,CHANGE
267,427,303,427,303,440,267,440,2.40
