204,313,1534,313,1534,405,204,405,UNIHAKKA INTERNATIONAL SDN BHD
621,400,1123,400,1123,473,621,473,15 MAY 2018 18:43
712,489,1019,489,1019,564,712,564,(867388-U)
291,558,1438,558,1438,640,291,640,12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN
426,649,1294,649,1294,727,426,727,TAMPOI,81200 JOHOR BAHRU,JOHOR
669,734,1047,734,1047,803,669,803,TAX INVOICE
127,800,949,800,949,876,127,876,INVOICE # : OR18051502160344
122,915,248,915,248,975,122,975,ITEM
127,1011,766,1011,766,1078,127,1078,SR I00100000006- PORK
126,1102,272,1102,272,1164,126,1164,$2.70
119,1222,826,1222,826,1313,119,1313,SR I00100000060- 4 VEGE
115,1315,275,1315,275,1382,115,1382,$5.50
1431,1125,1582,1125,1582,1194,1431,1194,$2.70
1420,1343,1578,1343,1578,1416,1420,1416,$5.50
1040,1482,1564,1482,1564,1553,1040,1553,TOTAL AMOUNT: $8.20
1100,1563,1572,1563,1572,1643,1100,1643,GST @6%: $0.46
1128,1655,1586,1655,1586,1741,1128,1741,NETT TOTAL: $8.20
1347,1775,1564,1775,1564,1841,1347,1841,AMOUNT
103,1743,495,1743,495,1821,103,1821,PAYMENT MODE
101,1840,275,1840,275,1902,101,1902,CASH
104,1915,314,1915,314,2002,104,2002,CHANGE
1408,1865,1557,1865,1557,1932,1408,1932,$8.20
1400,1945,1553,1945,1553,2014,1400,2014,$0.00
92,2132,433,2132,433,2196,92,2196,GST SUMMARY
94,2222,438,2222,438,2293,94,2293,SR = GST @6%
461,2353,1161,2353,1161,2426,461,2426,GST REG #000656195584
337,2433,1285,2433,1285,2513,337,2513,BAR WANG RICE@PERMAS JAYA
488,2517,1124,2517,1124,2600,488,2600,(PRICE INCLUSIVE OF GST)
452,2595,1144,2595,1144,2687,452,2687,THANK YOU & COME AGAIN!
367,2678,1228,2678,1228,2758,367,2758,LIKE AND FOLLOW US ON FACEBOOK!
419,2765,1177,2765,1177,2854,419,2854,FACEBOOK.COM/BARWANGRICE
591,926,692,926,692,1001,591,1001,QTY
1443,942,1594,942,1594,1004,1443,1004,TOTAL
589,1118,617,1118,617,1175,589,1175,1
587,1331,614,1331,614,1398,587,1398,1
841,2146,1075,2146,1075,2208,841,2208,AMOUNT($)
1402,2158,1549,2158,1549,2224,1402,2224,TAX($)
974,2240,1073,2240,1073,2299,974,2299,7.74
1450,2250,1551,2250,1551,2303,1450,2303,0.46
